edge_woGSR,edge_wGSR,dist
0.212950855463045,1.20909993928809,51.3559422073045
2.11405804440415,1.98490451640409,138.695548955257
2.06699811987989,1.30761954536409,129.339785449026
2.24324266186023,2.2032082622027,62.8597359205398
0.539649450130863,-0.152263175291171,98.6826469041037
-1.49805105142569,-0.374134956840036,111.102236251121
1.27209345993765,1.07306571017326,143.278002847611
1.91422954915054,0.730490560144777,140.075948328041
-0.0387385852467634,-0.447650125432537,19.4294158429944
-2.3333906296194,-1.20443324178035,107.278072782839
-0.123106163471738,1.46248599449598,76.0757017713278
-0.417589731140296,0.561009408046946,89.3798657416758
2.05025201536301,0.947990674722801,70.6669463044782
-0.00684656807196041,0.946763424716933,41.6635044133352
-0.641360245260681,0.0844786080527571,70.0116511732154
-1.47322346269771,-0.973682924656812,81.6489957072345
-1.0236693763121,-1.90492888583393,69.9587314064513
0.444749731689167,0.961131376152675,60.3549666556117
-1.0423445085468,-0.675042228584524,75.7865298057643
-1.52127003109722,0.184485555657225,70.1527519061084
-0.900124686771802,-0.0970811011814223,39.3461624558228
-0.158004622821393,-0.684190978663966,71.4201939230075
0.83591538297905,0.542592581093439,94.4814357426897
0.246415766076111,0.4123692536108,86.5914314467661
-1.00158061769848,0.839647650335623,24.7740610316516
-0.252305294056087,0.40573535883583,83.3706866950249
-0.220643237563317,0.194255755550844,18.0815624324891
0.447141977932836,0.0315439927760264,55.3250865340489
0.996997766260504,-0.0105134189673434,115.750810364334
1.59787719734007,0.99850363748684,82.3206225681026
2.13261347010059,2.7067702199371,69.4806174411253
-0.541651706783964,-0.793851696484923,122.59337543277
0.311670996428599,0.0115165697109988,86.6948060727977
-0.380524221571581,-1.08969987028484,86.019279815632
0.381698525098739,-1.23732789913531,47.3175506551216
0.660959968849013,-1.12694166651249,102.195263099617
0.227118904300433,0.151082407213701,100.600603377912
1.859464268744,0.850110018852911,69.3159188065772
0.973376264381833,0.822319493826376,72.3487629472681
0.740891346660797,0.745846608048363,108.509679752546
0.886488820487366,0.985740451928599,87.0821801518543
-0.622098584270388,-0.770783579846914,74.494019894217
-1.35525609588057,-0.499543070930085,36.2693079614155
-0.181980645618062,-0.846740819286269,89.2270244937037
-1.22649472038422,-0.947687597837348,18.2852208080734
-0.845699226441272,-0.411606022980435,104.354909803037
0.796562661908227,0.185482697424346,72.4315787484989
2.09093873964956,3.69053673722033,70.0836535862679
0.568100501110519,0.936087495058767,112.448953752358
0.762106751805884,0.935467034031348,86.259221536019
-1.29206229889877,-1.4681945860904,77.0992321621947
-1.58327408920688,-1.06515960226683,37.8413437922069
-0.255305586170593,-1.28680214479193,92.8653654491275
-0.70437672672122,-0.0997801005835219,11.5003521685207
0.948909838801451,0.350499554848956,11.355130998804
1.53200059125585,1.21766181828315,148.209932528154
0.479387178913611,0.493068110597673,135.941553985527
0.0363534810842838,1.57514929946533,12.9437629768163
-0.876309357497056,-0.850781353113235,122.972730717017
1.20217863094607,1.41378265393232,28.3557824790641
1.60528044792266,0.851849672919725,82.233879271259
-0.605853434418112,0.318293882816061,68.6471164725803
0.18447030160726,-0.559861955225591,98.5980030223736
0.433480175552998,-0.866011235071938,70.4237956943532
0.0124593767112361,-1.04015751732471,76.4123975543236
0.309454938380923,0.850397629224165,72.7242359877366
0.936341583830856,0.80534732507239,87.8844559634979
-0.323519447089167,-0.705928305273299,93.1680546110092
0.277874267824132,1.71562764196407,119.203825861421
-1.02200867533784,-0.616247053024696,98.3634932279248
0.209733738173188,1.01472251244003,127.174362589321
-0.202345132294862,-0.264659954119715,87.2502722058791
-0.533533480873669,-0.76903213365691,85.2970110847971
-0.988006619357682,0.200053166220347,94.3550745853131
-0.55038402693262,-0.29859118245031,110.464803896988
0.482970950129061,1.30421259273816,107.376134219854
-0.768777444939544,0.386379130346016,101.823749685425
0.0243523878753334,1.97508545420752,123.158511277134
-0.766405260459358,-0.982823613415874,96.0383642093096
-0.150618688525029,-0.797909892764488,103.799266856756
1.68801415588385,1.39914156173278,85.031561787374
-0.781404173227483,0.023723155775585,81.383028943386
3.06813715950704,2.80941987177012,89.9043063484725
1.34832863891756,1.41792059368235,60.4469899995029
0.162547600557573,0.241396588570708,65.8913507222306
0.0317135918951712,0.173484339307468,70.3611348686191
-1.24345636587189,-0.106464708745763,97.931686904699
0.336592700997414,0.890840860070219,95.1612011273502
-0.0576651355120614,0.272702835455043,90.2104306607612
1.03643622607081,0.359885330428331,90.0495924477174
0.57934929718666,0.792252955738912,40.6671144784087
0.522592045850177,-0.0285917736482415,105.073332011505
-0.239674920392008,-0.103668309617903,105.771842661457
0.182906254978521,0.812319693911829,83.0299909671198
-1.8324386633605,-1.59334884855563,95.4471471548521
1.63245399522007,1.4291773176909,90.6107686756933
-0.599614183570631,0.296210631615143,70.4883330771838
0.809516273734509,-0.172873950628385,67.7433140612415
1.673122309093,0.674755769604149,82.6187109558119
-1.7690347802212,-0.0899320975994361,92.3564453625192
0.88578551893456,1.38455073786518,92.3813731225078
-1.54755968648515,-0.955567813930646,85.7781947816577
-0.247386072440927,0.95763575985848,85.9308035572809
0.339552322659731,0.0291605460379837,40.8302081797289
-0.418294473675286,-0.848211094661465,15.7946351651439
-1.1829768110122,-1.20364624057338,116.785055550785
-2.14739437904272,-1.25201177408191,113.125295137737
0.617941651234033,0.958922849487239,72.5098620878567
-1.06538900353726,-0.962702197149987,104.445409664571
1.19036754500402,2.29261117852341,81.3262571375322
-2.25999671141459,-1.35714203470374,74.5319314119794
-0.923382358356494,-1.09584996088485,67.8287144209589
0.949806844371175,0.459347836952885,88.6387911695551
-0.0461459780443495,1.16771000593288,86.9039981819018
1.32899265179864,1.63260434115509,89.5092989582647
0.455802311919052,1.16737468522391,82.0201170445397
1.27996061689188,1.85418340084545,73.6491011486223
0.0867636490722216,-0.514114291279234,55.4051369459547
-1.69450980640927,-1.0840519767605,28.6974180023221
