edge_hm,GSR
-0.530412536687588,NO
1.46948837251781,NO
1.92111773862455,NO
1.34118853558522,NO
1.64393174639002,NO
-0.0373981076303172,NO
1.19416288935596,NO
-0.612688711670918,NO
-1.22805079090238,NO
-1.43367389876747,NO
0.186794017630632,NO
1.07574825094561,NO
0.511691458591968,NO
-2.18599918702207,NO
1.17108808986189,NO
0.625834842166756,NO
1.47266799789408,NO
1.64820351062932,NO
-0.00797041091049505,NO
1.20307767967245,NO
0.115036436696612,NO
0.134479762335803,NO
-0.533851775124402,NO
1.19840369600584,NO
-1.01279550867456,NO
-1.04633559009327,NO
-0.43271973742118,NO
1.09575356321844,NO
-1.54136287505823,NO
-3.82840195750493,NO
-3.43346642757038,NO
-0.891308130935927,NO
0.949900985958602,NO
-0.983468778498494,NO
-0.390196675756174,NO
-1.03165810207595,NO
-1.89839261133811,NO
-0.436047044433005,NO
0.222268735386581,NO
-0.0817503800810037,NO
0.535005572618855,NO
-0.416428935270968,NO
0.0215947238796695,NO
1.56134711167642,NO
-0.201114040958494,NO
0.739750372551285,NO
-0.1925975075592,NO
-0.358176535092034,NO
-1.36951584825191,NO
1.05038936831888,NO
-0.968352835370461,NO
1.14484787742654,NO
-0.185798900149624,NO
-0.789811816692566,NO
-0.196989603525215,NO
-1.09693540182724,NO
-1.57834893084604,NO
0.764288720571942,NO
1.13880143770671,NO
2.50354220371219,NO
1.94585507673947,NO
0.708299436626141,NO
-0.773578728558176,NO
0.0243001091900198,NO
-0.868249571031059,NO
-2.09899929142821,NO
-1.60127405729658,NO
0.487103244558203,NO
0.554487333705266,NO
1.27145840617965,NO
-2.84725992931772,NO
1.10884112222352,NO
-0.214284004136096,NO
-0.328239727214232,NO
0.769414927232344,NO
0.555874095744364,NO
0.486689018566065,NO
-0.578318062276271,NO
-1.03135745756816,NO
0.704153391157184,NO
0.530775773789773,NO
0.854394278164737,NO
0.539936051777874,NO
0.570682383769823,NO
0.0242114663650286,NO
-1.06416847697338,NO
-1.60330298577005,NO
-0.860507426405357,NO
-0.769948387064171,NO
-0.211529261936331,NO
-1.42857792402263,NO
-2.27477396707937,NO
-0.0441100723192507,NO
-0.401433249991051,NO
0.295568393191188,NO
-0.585500148177687,NO
0.477498965135601,NO
1.36425445154523,NO
0.919119638134533,NO
-0.718503481752964,NO
-0.72593185008529,NO
1.12222327865628,NO
-0.446585801974917,NO
0.649425064224783,NO
-1.63646495230797,NO
-0.19254420886608,NO
-1.5717516117924,NO
0.15736941731864,NO
0.676185971251098,NO
1.79919759267798,NO
-3.73337590637232,NO
-2.94716775258957,NO
-2.8288104352221,NO
-0.197590405895119,NO
-0.270025621980076,NO
-2.23348626506565,NO
-2.07939801623016,NO
0.265908391133409,NO
-0.935915741953669,NO
0.688268375950933,NO
-1.77627857344719,NO
1.01349101630749,NO
-0.756847589661786,NO
0.159423004677803,NO
0.129220721041308,NO
0.678480762519551,NO
1.01355407051852,NO
0.778926894401346,NO
0.0577768455909498,NO
0.134598192507887,NO
0.777767809975997,NO
0.821121788182701,NO
0.662409304313501,NO
-0.573872078953553,NO
-0.507235528022065,NO
-0.968818296055429,NO
-0.363532464192899,NO
2.066052002841,NO
-1.60512214422193,NO
0.0367038264675231,NO
0.119526789201744,NO
1.52891491893919,NO
0.108336693800695,NO
-0.166452298728343,NO
-1.83626147785408,NO
1.33403253381686,NO
1.20496859963662,NO
1.62388835687189,NO
-0.080872308509129,NO
0.0860008375857434,NO
-0.878290617567211,NO
-1.08917132094129,NO
0.328082785175138,NO
-0.778112112716702,NO
0.0293770204687705,NO
1.5399773035023,NO
0.732414862514589,NO
-1.64061490701195,NO
-2.76553920486931,NO
-1.65144545505669,NO
0.258436232230894,NO
-0.237064032097734,NO
-1.93466778860309,NO
-0.788876419262941,NO
-0.12281389945706,NO
0.32860071185987,NO
-0.443953831645786,NO
-0.548543359504223,NO
-0.945506761480133,NO
-0.155199919976773,NO
-0.624187696764661,NO
0.187419627802824,NO
-0.648219713101766,NO
0.44832094037205,NO
0.797312137747216,NO
0.121718702181328,NO
-0.30465565148231,NO
0.074975701401263,NO
-0.115647302853609,NO
0.296375538207327,NO
0.669341510911461,NO
0.369612755206769,NO
-0.669297985497733,NO
0.106097721667622,NO
-1.36169366810824,NO
0.125086634693015,NO
1.70389815433241,NO
-0.141719593578745,NO
-0.77791145028735,NO
0.479148056506608,NO
0.575617099119123,NO
1.01714152431411,NO
1.2423739493744,NO
0.620576448404846,NO
1.36775269573502,NO
-0.971938830461013,NO
2.15561151910644,NO
-0.776396087725862,NO
-0.18683431053278,NO
1.62296592645281,NO
1.12488277407463,NO
-0.223015609191273,NO
-0.0589404518544654,NO
1.23999727458294,NO
-0.27707144315617,NO
-0.473669957977874,NO
-1.51734361996383,NO
-2.31602334383684,NO
-1.64815600027971,NO
0.343789738957038,NO
-0.726291490677535,NO
-1.73177503866896,NO
-0.20410474822872,NO
-0.330750180155406,NO
-0.470294933334381,NO
-1.81759767062398,NO
0.685238084262637,NO
0.0910745570515595,NO
0.376383654527481,NO
-0.0545514266323316,NO
-0.612151063540089,NO
-0.592594386023916,NO
0.852680015908959,NO
-0.159560707078919,NO
-0.927869444233305,NO
0.0537037185475418,NO
0.19182476420747,NO
0.541242922367571,NO
1.68414328981308,NO
1.54111360918991,NO
0.786320600890332,NO
-0.722923997856087,NO
-1.15986424800944,NO
-1.50375579605203,NO
-0.596014790355588,NO
-1.51012072547154,NO
-0.18187673415254,NO
-0.63407732307826,NO
-1.01943057491549,NO
-0.0181290758217643,NO
1.1982226818197,NO
0.263946434472949,NO
-1.16211192544352,NO
0.273129266574393,NO
-0.308813872553808,NO
0.209465707102666,NO
-1.34164823742001,NO
1.08526922593762,NO
-0.837503786834943,NO
0.314774303977748,NO
-0.802371199262971,NO
1.805186716447,NO
1.25350740095283,NO
-0.151243631591791,NO
0.123836719561703,NO
-0.694960765326761,NO
1.37059444605753,NO
-0.68602419288967,NO
-0.125105384827538,NO
-0.0212009783816178,NO
0.146052098890921,NO
1.59150076702099,NO
0.178732713773599,NO
0.0383759386932491,NO
-0.255589023433832,NO
-0.985554031597451,NO
-0.297819764220138,NO
1.2253330776047,NO
-0.702989529975151,NO
-0.348810173325246,NO
-0.400683584781509,NO
1.42998521372923,NO
-0.0838550684832847,NO
0.0174730064627013,NO
0.186553797550389,NO
-0.471204098161021,NO
0.93213283835356,NO
-0.640720566855288,NO
0.959424842055919,NO
-1.48759468070588,NO
1.38326360809308,NO
-1.62815219691006,NO
-1.56033751602714,NO
1.08531752874805,NO
1.67392274461646,NO
0.795881928759336,NO
1.80276360351395,NO
0.19883390418036,NO
0.962971782122816,NO
1.03562093604685,NO
1.01414845837323,NO
-0.469913581297042,NO
1.04629153096869,NO
1.69071548865179,NO
1.20005911513368,NO
-2.31656793763049,NO
0.765654691646921,NO
0.378480135872423,NO
-0.841537926669012,NO
-1.63000487804087,NO
-0.601935867523008,NO
-1.60948927512652,NO
-0.468540101506775,NO
-0.380952156012034,NO
-1.36818754544845,NO
0.509366474173152,NO
-0.0928145511432774,NO
-0.185084059801285,NO
-0.0762281586062207,NO
-2.89486960130017,NO
0.707466302244792,NO
-1.09384564672165,NO
-0.248606134505433,NO
0.330675871696879,NO
0.928711272548804,NO
0.0471362521502254,NO
2.23285603065094,NO
-1.08165375799755,NO
-1.05376330036806,NO
-0.815518872780177,NO
-2.71705993418839,NO
-2.2683288228916,NO
-1.08155489659007,NO
-0.133221826365022,NO
-0.37560403093609,NO
-3.13277017753446,NO
-0.686601700767241,NO
-1.81969024706392,NO
-0.741205911685265,NO
-1.97043777390851,NO
-0.999649085447572,NO
-2.06369118833164,NO
-2.28176648261679,NO
-0.370585359424735,NO
-0.978189337302039,NO
-0.760532123214781,NO
-0.858144262872527,NO
1.09803883885799,NO
-0.750105098706362,NO
0.183434811583475,NO
-0.293241952222495,NO
0.72573717966814,NO
1.221728961641,NO
0.621575706055646,NO
0.709323869341682,NO
-0.0720734054205834,NO
-0.131160959286962,NO
-1.80562691819272,NO
1.05638785265987,NO
-0.0223501747083126,NO
-0.103446217070556,NO
1.3955601693694,NO
1.37637356798403,NO
-0.70986970423814,NO
-1.92571575761153,NO
-1.10737391772768,NO
-1.12031133951545,NO
0.748161129856093,NO
-1.2238299677398,NO
-0.627314128093117,NO
0.661808979236979,NO
0.56201008079809,NO
-0.349296913752731,NO
1.89748708915107,NO
-0.998442372157616,NO
1.30115237881457,NO
-0.165247304768716,NO
-0.293173161430735,NO
-1.63496264257547,NO
-0.334897359970789,NO
-0.448099980431506,NO
0.652690764010134,NO
-0.4466610173561,NO
0.868974563108561,NO
-0.535408008698787,NO
0.314641059140213,NO
0.241553917161689,NO
0.384011234408508,NO
-0.591223942887263,NO
0.341128234465578,NO
-0.420317244626984,NO
-0.432550975708363,NO
-0.545896081958909,NO
-1.39076363606356,NO
-1.66007552321052,NO
-1.14186560985082,NO
-0.219235692810825,NO
-0.211400334423995,NO
-2.15252491844862,NO
-0.521503481814621,NO
-0.271320258847746,NO
-0.841994147959698,NO
-2.02824059438206,NO
0.628452174428392,NO
-0.63875137706717,NO
-1.03143645957509,NO
-0.974820837728821,NO
-0.848230593032891,NO
0.513487641397529,NO
-0.353249480156488,NO
-0.102027552759539,NO
-0.718328914814011,NO
0.506180661978384,NO
-0.0338917594764703,NO
0.262841621735934,NO
0.0165307221347419,NO
0.220067832369232,NO
-1.0023864237982,NO
-1.06521031675921,NO
0.458465415455,NO
-0.0858970837819801,NO
0.154831699960532,NO
-0.434759020580581,NO
0.884052927666383,NO
0.952125829853347,NO
-0.0356303395010995,NO
-2.12281194526504,NO
-1.07886927934391,NO
-0.0368524531178091,NO
0.832092219832903,NO
-0.803249087607644,NO
-2.18676081149616,NO
-0.390077131367234,NO
0.710834365043084,NO
-1.6305706244581,NO
-2.96826139572665,NO
-1.46320762188726,NO
-1.59896701795086,NO
-1.04893196625347,NO
-1.45045853760581,NO
-1.71593919036403,NO
-0.904292747203335,NO
1.62401277048432,NO
-1.13276248646423,NO
-1.01793962259128,NO
-1.83790936359127,NO
-1.01292790952868,NO
-0.603565962788198,NO
-0.630078937680648,NO
0.339264029943563,NO
-0.779110804848584,NO
-0.696534372653464,NO
0.544244160649123,NO
0.741874630386053,NO
-1.09843458959863,NO
0.275425412403009,NO
-1.28875483016752,NO
-0.0939762183577336,NO
-1.36231707725257,NO
-0.358402662969603,NO
0.878452510633874,NO
0.876257192451955,NO
-1.23531730289704,NO
-2.61969651625068,NO
-1.4731873643203,NO
-0.883329103850437,NO
0.570086161060796,NO
-2.04346845052055,NO
-0.947824196213601,NO
0.204952287372456,NO
0.0278414225406268,NO
-0.25980682245202,NO
1.48072362649508,NO
-1.84037400751944,NO
-0.758177204123907,NO
0.0757641078191627,NO
-0.383015849760425,NO
-2.07322892301861,NO
1.16098011771253,NO
-2.23928861458848,NO
-1.0806635886193,NO
-0.229609557627461,NO
0.619131264634202,NO
-0.945089571767913,NO
0.655389851593027,NO
-1.31784581712407,NO
0.262795805027799,NO
0.229648611096176,NO
2.50912102628136,NO
0.168004110153609,NO
0.572427951963221,NO
-1.31708103613073,NO
0.146813249708369,NO
-0.875927979069551,NO
0.361074549351411,NO
0.930115576413773,NO
0.640309807601243,NO
-1.10292940473593,NO
-1.77242922085565,NO
-0.687784755502674,NO
-0.548635960260697,NO
1.72956811739604,NO
0.48788621605283,NO
-1.16668953801032,NO
-0.421957672081745,NO
-0.209349091903731,NO
-1.57557991500709,NO
2.74581210971187,NO
-1.6076158225603,NO
0.45046047995983,NO
-0.269668051398623,NO
0.567868877019915,NO
-1.35529419078089,NO
1.20976343885691,NO
-1.75991305926946,NO
0.0607063848001735,NO
0.511846694029089,NO
1.31214470697622,NO
0.675454909856176,NO
0.669221191356725,NO
-0.694865593321947,NO
0.584298555549077,NO
0.283481423166344,NO
-0.28095959687266,NO
1.62247819128989,NO
0.525411770749229,NO
0.495279017788453,NO
0.197155560595653,NO
1.69165141373432,NO
-1.06989958168931,NO
-1.21171502460193,NO
-1.81730834521877,NO
-1.63958011680763,NO
-0.286268124365846,NO
-0.336741982760439,NO
-0.251700958233808,NO
-2.00132711256186,NO
-0.449163038089294,NO
0.835648996593504,NO
-1.97715323890487,NO
-2.2386745516252,NO
-1.32935224441783,NO
-2.00346701471409,NO
-1.60246219941606,NO
-0.432816387137071,NO
-0.21278656561696,NO
-1.42213203588023,NO
-0.132589843931525,NO
-0.15237816583587,NO
-1.17312629180908,NO
-0.966182123054411,NO
-0.623446875625675,NO
-1.2051198831647,NO
-0.17247311081018,NO
1.41473632973541,NO
-0.608411264664595,NO
2.08879753026978,NO
-0.997707350855809,NO
2.09772846600942,NO
-0.16673525989886,NO
-0.594130968868083,NO
1.13386854298468,NO
1.2613200182636,NO
0.649996766501391,NO
1.06901513070607,NO
2.08049581236623,NO
0.221417400085388,NO
0.961281158785109,NO
-1.38810381308138,NO
-1.43435427354316,NO
0.0502830162285479,NO
-0.234741898008454,NO
1.07185846147948,NO
-2.81375886018327,NO
-1.02001072004983,NO
-0.538986093062901,NO
-1.60971595607647,NO
-2.80579954828906,NO
-0.0175911684275553,NO
-1.36057661740284,NO
-1.15935938388626,NO
-0.622680786635917,NO
-1.62396231422566,NO
-0.42822243614551,NO
1.0585926676712,NO
0.855883221319696,NO
-2.06106718356996,NO
-0.782827803937669,NO
-0.742773847011654,NO
-1.64886497568724,NO
-0.925364954475232,NO
0.380637242192206,NO
-0.053418677176007,NO
-1.44499305102161,NO
1.82588784853776,NO
-0.438969399314273,NO
1.79227765508117,NO
-0.606415377735049,NO
-1.26484851424829,NO
0.90685818437127,NO
0.304554098140515,NO
0.725745622652893,NO
0.235628142704043,NO
1.94745733159155,NO
0.398139129594595,NO
0.145083782496288,NO
-0.696651621868038,NO
0.24936045862217,NO
-0.674798014220895,NO
-0.0269316474719223,NO
-0.836147746942487,NO
-1.87563533052412,NO
0.495709338901654,NO
-1.27806077753719,NO
-0.995129092803584,NO
-0.184874916108103,NO
0.733960829166654,NO
0.46558080010403,NO
0.439900837308994,NO
-1.40470025000644,NO
-0.990999813848636,NO
0.0911392970713281,NO
-0.0323347566166188,NO
-0.292092269518762,NO
0.400167285195043,NO
-1.18550125234844,NO
-0.711422656370744,NO
-0.386770964387533,NO
0.266964853530583,NO
-1.58948037184405,NO
-0.880320032316657,NO
-1.3069850657064,NO
-0.777117697464864,NO
-0.07949694566548,NO
-0.727393417687505,NO
0.760923055849064,NO
-1.54320051830982,NO
-0.164591193533807,NO
1.27425085956217,NO
-0.738316491775587,NO
0.287245281719381,NO
-1.25017788103953,NO
-0.254195773823779,NO
-0.979028027999789,NO
-0.4357881379746,NO
0.0915283434882991,NO
0.995426290087022,NO
-1.90776524858173,NO
-2.4663347408151,NO
-1.66990561735299,NO
-0.206867010374521,NO
-0.255382994761296,NO
-0.42659106795407,NO
-0.685572548584542,NO
1.59556529826639,NO
1.06293532783537,NO
0.907934960950981,NO
2.01161106371578,NO
-1.50142418826582,NO
-0.402134072496113,NO
0.80356811997151,NO
-0.338701742499079,NO
-1.4968195551112,NO
1.10395364701826,NO
-1.90549586603217,NO
-1.83458890083631,NO
0.108210363760151,NO
0.689577578816714,NO
-0.530250138855694,NO
-1.44362596699963,NO
-0.471752000715638,NO
-1.15166599423453,NO
-1.75533665537725,NO
0.26222889279451,NO
0.865792527436079,NO
1.17360206175592,NO
0.0980632093578383,NO
0.470725141517715,NO
-0.515120254843264,NO
0.867527220495945,NO
-0.498969054663163,NO
0.889447204542546,NO
-0.403488380510857,NO
-1.16917837714428,NO
-1.49144143392275,NO
-0.897574962999307,NO
-1.2715784097077,NO
-0.408313414322928,NO
-0.138430304403708,NO
-1.89442305381624,NO
0.194408428720641,NO
0.459190281984618,NO
-0.105762363761405,NO
-0.643731576579064,NO
0.00280074108611004,NO
-0.402548505574495,NO
1.19162477869382,NO
-0.0697492782555417,NO
-1.27322736831437,NO
0.793703988950268,NO
-0.49081876124844,NO
-1.04265118127643,NO
-1.06851740489827,NO
-0.146872437278245,NO
-0.476058324019097,NO
-1.24907852134022,NO
-1.32423969405773,NO
-0.9829128062643,NO
-1.21001594853894,NO
0.00414545495487424,NO
-1.19121975214272,NO
-0.112808575971335,NO
-2.13462902164661,NO
-0.251515481519035,NO
-0.948107808524959,NO
-0.621227367149464,NO
0.115768365014912,NO
-0.125640511421531,NO
0.662414467782282,NO
-0.412626758384975,NO
-0.0553018105932285,NO
-1.55991851272701,NO
-0.471799255871656,NO
0.913607665628831,NO
-2.27311683210793,NO
-1.71640603102563,NO
-2.78418878780253,NO
-1.49975679338247,NO
-3.16655421205078,NO
-2.67055587623324,NO
-2.35823246467636,NO
-1.55070364013601,NO
-1.01218292200574,NO
-1.15119944654443,NO
-3.45950274619892,NO
-0.144802010796684,NO
-1.37575414793623,NO
-0.639536014372995,NO
-0.72256235373232,NO
-1.63155638782559,NO
0.332771541198726,NO
-1.18322524619286,NO
-3.80681265638124,NO
-2.23626067319038,NO
-2.53202624218805,NO
-1.76193612737473,NO
-3.9325111018803,NO
-1.6107140763049,NO
-0.342209753592061,NO
-1.51555347580007,NO
-2.22683062596667,NO
-2.95330107215636,NO
-0.540127339860308,NO
1.63881418387808,NO
-1.78861646973718,NO
-3.08894774465907,NO
-0.835137089723597,NO
-0.107105366026075,NO
0.0337758208152877,NO
-2.08039148331494,NO
0.113403626751176,NO
-0.732867463975238,NO
0.624332314305196,NO
-1.30297373915447,NO
-0.250590916974726,NO
0.114304341431103,NO
-1.19128319215898,NO
-1.94122369586405,NO
-0.918307465320426,NO
-0.495423510932038,NO
-0.842364255914539,NO
-0.825368357817052,NO
-2.40015586091541,NO
-1.82592496498145,NO
-0.993667468119,NO
-0.729206197160884,NO
-0.993291597454115,NO
-0.563651271763119,NO
-0.783308970150232,NO
-1.28361791291985,NO
-1.56847041494612,NO
-1.49332598454008,NO
-1.38671124464957,NO
-1.10799125690517,NO
-1.54539116395115,NO
-2.05427231028635,NO
-1.93484047297648,NO
-0.581835477787968,NO
-1.24539859211342,NO
-2.2943210709544,NO
-1.46909094397951,NO
-1.5743918031808,NO
-1.28317109010747,NO
-0.28323473001632,NO
-0.577297470622541,NO
0.258883610076989,NO
0.183143905146107,NO
0.501141053693435,NO
-2.39371359867868,NO
-1.58417279642511,NO
1.06490912863702,NO
-0.971122606182301,NO
-2.18182632243937,NO
-0.0626792057110778,NO
-1.58863074494625,NO
1.47926102159481,NO
-1.2234178602201,NO
1.33374611249705,NO
-0.987836706068454,NO
-0.94149784125207,NO
-1.49638252822895,NO
-1.35283519441293,NO
-1.47213447414986,NO
-2.10936967221272,NO
-0.770010933499796,NO
-2.2318241006604,NO
-0.566045129276038,NO
0.202775929561732,NO
-1.0055646658656,NO
-0.975130333630767,NO
-0.916701000728656,NO
-0.934510735190625,NO
-0.316553246264327,NO
-1.19022507025948,NO
-1.41748474217909,NO
0.0581195078345854,NO
-0.988989187251554,NO
-1.70951298030631,NO
-1.88917086257807,NO
-1.27045320665576,NO
-1.13744485343881,NO
-1.6927260867406,NO
-1.65137198638066,NO
-0.989591022298429,NO
-2.50716309915989,NO
-1.29683921562926,NO
-1.27192766076697,NO
-1.35868894587085,NO
1.87170068352092,NO
0.972144793699072,NO
-1.1568502548745,NO
1.32827878212769,NO
-0.322744671585379,NO
-0.666549874560721,NO
-0.457572062365627,NO
0.474982686879614,NO
-0.962285406073973,NO
0.500371581372123,NO
-0.642147521843355,NO
0.916313900492584,NO
-0.652840656937328,NO
2.26464324712123,NO
-1.59298244078139,NO
-1.7088336234892,NO
-1.93548079687116,NO
-1.40939539641594,NO
-0.670093233003892,NO
-1.30163282407127,NO
-2.30578454800718,NO
-1.66121752582935,NO
-1.36479459959809,NO
0.081160265018422,NO
-1.27823154081178,NO
-0.826626137677635,NO
-1.64250514808828,NO
-1.61849266440218,NO
-0.885985714142206,NO
-1.49380894313761,NO
-0.117092425826287,NO
0.569661830728336,NO
-1.62555344436808,NO
-1.49837553573201,NO
-0.94710648280779,NO
-2.97584230463108,NO
-1.07001086917413,NO
-1.96171668741344,NO
-1.7858350154009,NO
-1.41867152443972,NO
-2.59016158427448,NO
-0.410178406140249,NO
-0.671038993652481,NO
-0.17863912944951,NO
2.33893367793976,NO
0.945425688613716,NO
0.21178548541536,NO
2.19659937541496,NO
-0.392732731995733,NO
-1.48688084314713,NO
-1.49229387212715,NO
-0.261290968177769,NO
0.416847498044445,NO
-1.10225780292479,NO
-0.385754857736279,NO
0.956658644670702,NO
-0.83920696068234,NO
0.70129712098131,NO
-1.40471710634268,NO
0.379117415033994,NO
-0.0727233102113057,NO
-1.42409142836595,NO
1.03000962998127,NO
1.9681958391437,NO
0.748829429031512,NO
0.13164329620141,NO
-1.46326380355972,NO
-0.416857579363716,NO
0.999104142153868,NO
-1.46219247405437,NO
0.187879657193359,NO
2.37878638948354,NO
0.457228205875697,NO
0.734792026711586,NO
0.259092438404715,NO
0.649634052307849,NO
-0.028411129068752,NO
-0.561218420814675,NO
0.121167680535601,NO
-1.50601326944804,NO
0.235814594243941,NO
1.25543893978969,NO
-0.37254597208952,NO
0.465683796656601,NO
0.790448373290019,NO
-2.09777484591703,NO
-1.38479763988117,NO
0.475987322934076,NO
1.4275665567253,NO
-1.8284793354137,NO
0.0232403058929087,NO
-1.81413567895357,NO
-0.0231288636537026,NO
-1.16223709397038,NO
0.521964247980824,NO
1.46116457550294,NO
-0.552120514467739,NO
-1.584370595011,NO
1.04088405900649,NO
-1.04172245687663,NO
-1.06759468324772,NO
0.877585344764733,NO
-0.428481823598023,NO
-1.4720437258409,NO
-1.96769300986664,NO
0.633915286977379,NO
0.00474864138677153,NO
0.558629539619866,NO
1.2018713240873,NO
1.48631799714614,NO
-0.00750043512688765,NO
-0.860732911458001,NO
0.335050722752115,NO
-0.409359232238885,NO
1.1067303059939,NO
-0.597407688023188,NO
0.92719346742636,NO
1.4809973465309,NO
1.70402137901404,NO
-0.463984780795459,NO
0.914811939725739,NO
0.355081116196912,NO
0.910786264196698,NO
0.0925300844645158,NO
1.32813467405167,NO
-0.681001671556283,NO
0.591786928665714,NO
-0.689378735953926,NO
1.31439565073611,NO
2.34024881341033,NO
0.965387475668442,NO
-1.11462727033037,NO
-0.22378922471913,NO
0.65517239232266,NO
2.60628116637064,NO
-0.69080017769368,NO
-2.41162403155828,NO
-0.26153123718535,NO
-2.18164876130382,NO
-2.27658295243755,NO
1.86176391179438,NO
0.416161515272716,NO
0.0407056519357179,NO
1.31424553977635,NO
1.1008789647699,NO
-0.819929688172778,NO
-2.14529743587896,NO
-2.40718274573235,NO
1.09449687714626,NO
0.40339301677335,NO
1.80982924474608,NO
1.37342723169398,NO
0.0438304773670414,NO
1.30429048803809,NO
-0.145709599558194,NO
1.88586411142194,NO
0.873090207964247,NO
1.76364941319945,NO
1.67970270697867,NO
0.76599811214677,NO
0.0753086004686542,NO
0.894354900424704,NO
0.205440164801876,NO
2.17366747974488,NO
-0.136754201049457,NO
3.89809780126112,NO
-0.504446981190713,NO
0.865489544290745,NO
1.22490967902342,NO
0.429824847808341,NO
2.94191859439923,NO
2.24409097934958,NO
0.99733123617879,NO
2.0350474404637,NO
1.1811429119458,NO
1.45758739243853,NO
0.66075061085643,NO
-0.00178814605184145,NO
-0.64920137071754,NO
1.35613585817127,NO
2.4579802827796,NO
-0.0850252285129359,NO
-1.0387397896672,NO
-3.40684858507528,NO
-1.52882156601513,NO
-2.58015953584262,NO
-1.10368878183723,NO
0.904337167682125,NO
0.717611152331417,NO
0.141624534620239,NO
-0.426281636728641,NO
0.94394734087609,NO
-1.38561603963563,NO
1.2889108261845,NO
-1.72908128997828,NO
-2.40240771398774,NO
0.510654096963454,NO
0.0871888027341331,NO
1.00383294995831,NO
-0.759886050628373,NO
0.133273810928117,NO
0.55625059076453,NO
0.859762408256234,NO
0.988348956080799,NO
1.83857322188146,NO
1.0607891210639,NO
-0.03792966586102,NO
0.890624120933424,NO
-0.804569209775986,NO
0.829167789062801,NO
0.295777422619323,NO
0.322868190716162,NO
0.100106637657547,NO
0.509214638911881,NO
