cost,thr_avg,thr_sd,d_GAMMsAge_AIC,d_GAMMsAge_sex_b,d_GAMMsAge_sex_t,d_GAMMsAge_sex_p,d_GAMMsAge_edf,d_GAMMsAge_f,d_GAMMsAge_p,d_GAMMsAgeSex_AIC,d_GAMMsAgeSex_sex_b,d_GAMMsAgeSex_sex_t,d_GAMMsAgeSex_sex_p,d_GAMMsAgeSexF_edf,d_GAMMsAgeSexF_f,d_GAMMsAgeSexF_p,d_GAMMsAgeSexM_edf,d_GAMMsAgeSexM_f,d_GAMMsAgeSexM_p,d_GAMMsPDS_AIC,d_GAMMsPDS_sex_b,d_GAMMsPDS_sex_t,d_GAMMsPDS_sex_p,d_GAMMsPDS_edf,d_GAMMsPDS_f,d_GAMMsPDS_p,d_GAMMsPDSSex_AIC,d_GAMMsPDSSex_sex_b,d_GAMMsPDSSex_sex_t,d_GAMMsPDSSex_sex_p,d_GAMMsPDSSexF_edf,d_GAMMsPDSSexF_f,d_GAMMsPDSSexF_p,d_GAMMsPDSSexM_edf,d_GAMMsPDSSexM_f,d_GAMMsPDSSexM_p,c_GAMMsAge_AIC,c_GAMMsAge_sex_b,c_GAMMsAge_sex_t,c_GAMMsAge_sex_p,c_GAMMsAge_edf,c_GAMMsAge_f,c_GAMMsAge_p,c_GAMMsAgeSex_AIC,c_GAMMsAgeSex_sex_b,c_GAMMsAgeSex_sex_t,c_GAMMsAgeSex_sex_p,c_GAMMsAgeSexF_edf,c_GAMMsAgeSexF_f,c_GAMMsAgeSexF_p,c_GAMMsAgeSexM_edf,c_GAMMsAgeSexM_f,c_GAMMsAgeSexM_p,c_GAMMsPDS_AIC,c_GAMMsPDS_sex_b,c_GAMMsPDS_sex_t,c_GAMMsPDS_sex_p,c_GAMMsPDS_edf,c_GAMMsPDS_f,c_GAMMsPDS_p,c_GAMMsPDSSex_AIC,c_GAMMsPDSSex_sex_b,c_GAMMsPDSSex_sex_t,c_GAMMsPDSSex_sex_p,c_GAMMsPDSSexF_edf,c_GAMMsPDSSexF_f,c_GAMMsPDSSexF_p,c_GAMMsPDSSexM_edf,c_GAMMsPDSSexM_f,c_GAMMsPDSSexM_p,l_GAMMsAge_AIC,l_GAMMsAge_sex_b,l_GAMMsAge_sex_t,l_GAMMsAge_sex_p,l_GAMMsAge_edf,l_GAMMsAge_f,l_GAMMsAge_p,l_GAMMsAgeSex_AIC,l_GAMMsAgeSex_sex_b,l_GAMMsAgeSex_sex_t,l_GAMMsAgeSex_sex_p,l_GAMMsAgeSexF_edf,l_GAMMsAgeSexF_f,l_GAMMsAgeSexF_p,l_GAMMsAgeSexM_edf,l_GAMMsAgeSexM_f,l_GAMMsAgeSexM_p,l_GAMMsPDS_AIC,l_GAMMsPDS_sex_b,l_GAMMsPDS_sex_t,l_GAMMsPDS_sex_p,l_GAMMsPDS_edf,l_GAMMsPDS_f,l_GAMMsPDS_p,l_GAMMsPDSSex_AIC,l_GAMMsPDSSex_sex_b,l_GAMMsPDSSex_sex_t,l_GAMMsPDSSex_sex_p,l_GAMMsPDSSexF_edf,l_GAMMsPDSSexF_f,l_GAMMsPDSSexF_p,l_GAMMsPDSSexM_edf,l_GAMMsPDSSexM_f,l_GAMMsPDSSexM_p,e_GAMMsAge_AIC,e_GAMMsAge_sex_b,e_GAMMsAge_sex_t,e_GAMMsAge_sex_p,e_GAMMsAge_edf,e_GAMMsAge_f,e_GAMMsAge_p,e_GAMMsAgeSex_AIC,e_GAMMsAgeSex_sex_b,e_GAMMsAgeSex_sex_t,e_GAMMsAgeSex_sex_p,e_GAMMsAgeSexF_edf,e_GAMMsAgeSexF_f,e_GAMMsAgeSexF_p,e_GAMMsAgeSexM_edf,e_GAMMsAgeSexM_f,e_GAMMsAgeSexM_p,e_GAMMsPDS_AIC,e_GAMMsPDS_sex_b,e_GAMMsPDS_sex_t,e_GAMMsPDS_sex_p,e_GAMMsPDS_edf,e_GAMMsPDS_f,e_GAMMsPDS_p,e_GAMMsPDSSex_AIC,e_GAMMsPDSSex_sex_b,e_GAMMsPDSSex_sex_t,e_GAMMsPDSSex_sex_p,e_GAMMsPDSSexF_edf,e_GAMMsPDSSexF_f,e_GAMMsPDSSexF_p,e_GAMMsPDSSexM_edf,e_GAMMsPDSSexM_f,e_GAMMsPDSSexM_p
0.11,0.414442224156737,0.0286172847519795,483.754040526639,0.186057378458594,0.747536734776441,0.456083469976801,2.39763295052243,3.80302017382547,0.0115567310855007,488.810550745742,0.212663925297637,0.851247527102304,0.396198568219964,1.00000000006329,0.130051464659477,0.718964520735391,2.11716869872238,3.8490128841031,0.0187316203309046,479.225886927754,0.417774315534901,1.76010984200474,0.0807297474617908,2.3672093240703,7.5734850052798,0.00108560513349149,484.79890910589,0.458871562726979,1.94175230204952,0.054351487910989,1.88494516587256,2.52953847976371,0.0884029077126972,2.38222940016619,6.46511764401979,0.00600642106282092,-535.800651346138,0.00411487431791517,0.697927098020458,0.4864605596577,2.08579453832131,2.62559266344393,0.0576679489653796,-533.214323705781,0.00444034189510347,0.759013260689649,0.449219163388357,1.00000000006659,0.00263914735617638,0.959107474566131,2.04866184451332,3.83276261364579,0.0235357442233959,-537.570556083844,0.00820373262146178,1.42116856531836,0.157647225542286,2.18509163834071,4.48557114226448,0.0234897520825431,-533.501896343184,0.00863992426381869,1.48978177180208,0.138711298488722,1.00000000000002,0.154453462958456,0.694960997417751,2.40151721203046,4.73116546779191,0.0459889673128499,-193.03783534194,-0.0208443463000751,-0.939544127493205,0.349173959731587,1.49296428076612,0.961621135172527,0.438939020322449,-190.515530963501,-0.0187633094689929,-0.833686404564586,0.405985634262497,1,0.96404271548841,0.327992652008091,1.89043077140243,1.42960168976416,0.184460455889715,-198.880866217284,-0.0330812898126478,-1.55574208693444,0.122186377223672,2.23390230931501,5.64535817534426,0.0060746080716313,-193.058959120172,-0.0305944197896059,-1.36281615773282,0.175297663726336,1.00000000006644,0.778842516087996,0.379115198723244,2.06427042572903,3.78945383599719,0.0243055320103304,-824.971998618251,0.00204038552342471,0.92644791640913,0.355920813305425,2.30015321563749,3.97936727430306,0.0118434877911444,-820.607566487748,0.0021225686640015,0.948362935636956,0.344706959853441,1.00000000005571,0.691773183596056,0.407081468273732,2.19350773859777,3.31067847993429,0.0245575066044425,-832.514717520726,0.0040040041260458,1.92030698017091,0.0569999840283001,2.44557833951787,8.98275566403538,0.000354546420932313,-825.05491507918,0.00419465757905556,1.97444091435918,0.0504713566527246,1.89060074922414,3.08923296864288,0.0718403854411268,2.32900126579608,6.21793282162723,0.00407254469466841
0.12,0.398101952489334,0.0277585995757417,500.409523054894,0.201708177883795,0.76206908854779,0.447392842530988,2.39968070734844,3.83772218169788,0.011135541820236,505.588870017665,0.230412595579284,0.866988592312471,0.387547093817295,1,0.1358965298426,0.712995158211415,2.11282702383967,3.81692198981755,0.0194330268956244,495.820848504108,0.448738153009943,1.77821432377698,0.07769503829236,2.36985018540713,7.63145681095794,0.00101675277337545,501.464518678244,0.491926172994485,1.95831733030183,0.0523553691084413,1.893964624986,2.60572126505589,0.0827253446024113,2.37958861444054,6.45516002200302,0.0059431924949862,-537.280141896182,0.00361810668535785,0.613508126044052,0.540605975482411,2.21651760823862,2.96128007447645,0.0337967327449755,-534.028015170208,0.00410156903102148,0.699940318656201,0.485215912652711,1.00000000000001,0.00930645827169539,0.92329595201005,2.07024917288236,4.02681102031074,0.0197858119416953,-538.390088592169,0.00798567626629443,1.38099047006517,0.169636559973226,2.18532898896074,4.64600687907799,0.0189093103714659,-533.518255708621,0.00828227856189221,1.42002829907365,0.157999453983296,1.00000000008677,0.145593711536132,0.703406819095882,2.34071873922081,4.37681174377261,0.0528828688924874,-193.711417118684,-0.0217627371392342,-0.977118302161261,0.330308683300376,1.78965624334422,1.93943425720664,0.174277478116882,-190.94955119923,-0.020431766608353,-0.90368916836399,0.367832336742908,1.00000000005447,0.940878782995212,0.333840028744033,2.04315049311637,2.05368667067644,0.105391985164007,-200.429502407669,-0.0361237298928963,-1.69958982974156,0.0915870275192723,2.30911215813235,6.57557712231503,0.00300161457738119,-194.116618374261,-0.0344256461728843,-1.53206186665291,0.12794002358075,1.00000000006559,0.723585655507818,0.396527546295068,2.15577740161297,4.42394732847663,0.0130088540870673,-815.232896788394,0.00206781441967855,0.906876432459803,0.366141280044441,2.31563640356384,4.09236044290072,0.0103446974684797,-810.608687695866,0.00217404085773257,0.939862540285726,0.349033714708179,1.00000000000001,0.621554564397078,0.431907603605148,2.19207828098766,3.35474282768456,0.0236259849054415,-822.751366207888,0.00412961621592625,1.9160979623625,0.0575387312743452,2.45087921151055,9.10488422969779,0.000319663757591078,-815.415060732133,0.00437409391512196,1.99720563941851,0.0479109669308678,1.90128337436927,3.12650288940104,0.0669242828199108,2.34017478701523,6.39974932203504,0.00335983685814824
0.13,0.382531996424228,0.0269828385922624,515.417226933256,0.21705838552839,0.775803675846102,0.439267543404196,2.40203147675233,3.86944301034498,0.0107570385039008,520.713607965358,0.247840733940295,0.881896037065088,0.379462095615649,1.00000000006315,0.140696204929614,0.708201638326123,2.10878384275866,3.78576285549156,0.0201260566137288,510.772029098047,0.478776366084642,1.79524804797495,0.0749262349523877,2.37245948743332,7.68668503655793,0.000957106866043481,516.483547307941,0.523909259623947,1.9737461616728,0.0505522957712796,1.90233367973871,2.67784458245383,0.0775811165534298,2.37707445469709,6.44353771203196,0.00589951372060133,-539.7488849254,0.00339955313885911,0.590456152654853,0.555903842726341,2.22271980184246,2.86245352515683,0.0366521094718862,-535.991641954732,0.00392177454804128,0.684303452679864,0.495001954907515,1.00000000006802,0.0235886006172253,0.878174540381598,2.03096087751289,3.67251798357499,0.0280560505758204,-541.366681645242,0.00783659166014198,1.38983799468685,0.166938823333492,2.18956797842487,4.84846306219098,0.0146135636541609,-536.02271316727,0.00801077220393027,1.40408154160285,0.162684766014442,1.00000000000017,0.12835786281541,0.720723268262677,2.30965825480506,4.29839720426702,0.0511081556353391,-192.187459330115,-0.0235313999436438,-1.04539831632482,0.297763470922019,1.95923430295465,2.75790090957294,0.0698969235392259,-189.205818053868,-0.0225974904230344,-0.988740680250348,0.324628898797155,1.00000000005384,0.834624203817621,0.362620738255022,2.15169344448429,2.27656181360486,0.0697344329564206,-199.390501771007,-0.039336917876118,-1.83625775119304,0.0685930163410224,2.36156167071272,7.31219137184824,0.00168736502140289,-192.635227448644,-0.0395530892831734,-1.7763444348941,0.0780287271406781,1.51778202309899,1.62967449195598,0.345131245122566,2.22121288208833,5.02555146745924,0.00740124003701372,-807.371839213715,0.00219865966377307,0.938055538972491,0.34994659219665,2.33698640553923,4.185472092672,0.00911719313201459,-802.586185951278,0.00232336763218692,0.977613921095908,0.330083839289196,1.00000000000001,0.554820858540264,0.457701083567269,2.19953245732489,3.4255077637978,0.0218205623994329,-814.850739864865,0.00434052774362018,1.95930263493275,0.0522083943672538,2.45333520227477,9.19236180499131,0.000284912878173377,-807.655787643046,0.00462415917352624,2.05778428923972,0.0416290809990954,1.90791603453942,3.13432957598349,0.0641177709022061,2.35147959540364,6.5852013832246,0.00278564941744007
0.14,0.367692490238612,0.0262624506237911,529.098161880349,0.231987870257594,0.788308188445373,0.431945052065018,2.40396564469168,3.89919270545986,0.0104187690350156,534.506431934497,0.264823136064634,0.89556087067421,0.372143922712264,1,0.144089869466127,0.7048683835476,2.1047286687461,3.75558079018109,0.0208289119077057,524.394803490308,0.507854889646981,1.81074342809092,0.0724787824083756,2.37510303285832,7.74081913906057,0.000903904157169923,530.170678957486,0.554806459318499,1.987644892207,0.0489733801918366,1.91023880966726,2.74725250139486,0.0728372401634344,2.37474589850563,6.43206497142356,0.00586404369752094,-539.539126222205,0.00371919608287496,0.643272368076564,0.521173661264631,2.21262290382273,2.85661827919328,0.0378088069655801,-535.635155247048,0.00424810794692388,0.737941580189345,0.461880123869885,0.999999999999999,0.00305337246112021,0.956018300450369,2.01699695100927,3.53218699247674,0.0320644137924926,-541.291308490343,0.00803375176726663,1.41998568787051,0.157990744626414,2.18906770271627,4.85956218660941,0.0144073598219224,-536.052965165529,0.00823651704057078,1.44098507119583,0.151999029061482,1.00000000008957,0.196832828541973,0.658028849427452,2.31394795333606,4.36792972297615,0.0488093387331615,-191.305073007306,-0.023745735069806,-1.05047093046083,0.295436395113823,2.05031978399784,3.14581306388428,0.0407794849706218,-187.895577089547,-0.0232391163919866,-1.0122046771194,0.313323084394195,1.00000000000003,0.80088965215313,0.372473332673058,2.18339692204205,2.37734073723019,0.0603599047794438,-198.559274790964,-0.0405120949031761,-1.8843607363218,0.0617385675808564,2.38067865417427,7.67966702626965,0.00118557669282018,-191.574069239036,-0.0413815146151788,-1.8608584556876,0.0650388270387656,1.64825463467272,1.97098392611915,0.250955426019638,2.24229794225822,5.22033671631228,0.00611215301271221,-802.295087170559,0.00224152638428976,0.939848761046737,0.349029536810656,2.35078785644307,4.23393391025662,0.00848245853438859,-797.232040976483,0.00238885474818676,0.988164772733943,0.324910232058057,1.00000000000001,0.509234684482135,0.476751347782826,2.18647264422636,3.41250674358364,0.0226580239793435,-809.636204867802,0.00443253771741023,1.9658784436632,0.0514348801690968,2.45107260220932,9.18033483230989,0.000275940804480049,-802.4282428869,0.00473137910006182,2.07173623461459,0.0402867411112413,1.92118544241221,3.20596481860579,0.0577072780809399,2.34890099094026,6.55470345868282,0.00285546428773674
0.15,0.353495184588602,0.0256126521491261,541.606360394733,0.246150550777879,0.798571965697691,0.425988509481489,2.40487614528693,3.92063431757708,0.0101887397908781,547.115692210479,0.280919485780688,0.906722170426696,0.366232622877384,1.00000000006302,0.148705635726976,0.700406158982112,2.09996541456299,3.72146668264761,0.0216614498003819,536.839723710482,0.535479058622278,1.82310004829579,0.070574865619477,2.37715238473431,7.78674658256698,0.000857816942722498,542.678281751087,0.584110200975635,1.99827231996447,0.0477945211771364,1.91723067647632,2.81063185795601,0.0687930663915357,2.37193875969496,6.41584104030662,0.00584014867565115,-542.062807218389,0.00362364632850061,0.634402853940737,0.526926227685304,2.23141805929558,2.87078147230529,0.0364544479982845,-537.820145371639,0.00418583214851973,0.735290574592674,0.463487018627382,1.00000000006809,0.00221711838499732,0.962516716058841,2.00106689737989,3.37001262686135,0.0374758164813404,-544.352461394191,0.00798315452433534,1.43292942095651,0.154263996181618,2.21032182530503,5.19427877618683,0.0102656256028435,-539.055063771739,0.00862696730936884,1.55042995079431,0.123488562260959,1.67631564090857,1.11089232272401,0.248944384594849,2.33949620704213,4.61414887819533,0.0423630077120685,-188.820532991704,-0.0244934842373496,-1.07372800576033,0.284919976160231,2.10170092924746,3.3673785207196,0.0306174350616146,-185.056265248975,-0.0243196532140601,-1.04968360425957,0.295813773505954,1.00000000005394,0.769150894784115,0.382090191885203,2.1802156758243,2.4752706521315,0.0550681203560558,-196.199336645926,-0.042022869874235,-1.93831536679791,0.0547422344944998,2.39913469231048,7.99795032087684,0.000913411911618594,-189.025628007687,-0.0431973265208431,-1.93204012727774,0.0555465200197075,1.72023885340653,2.23008612342095,0.194960146345584,2.25570887399169,5.37054376922404,0.00541376959554875,-797.560534966733,0.00232713671850824,0.959642977220422,0.339007589803951,2.35607761863263,4.28409756201564,0.00800887337464083,-792.338009564538,0.00248958732593221,1.0132893138277,0.312806785296844,1.0000000000568,0.482824105121285,0.488384655417978,2.17802295675126,3.42731007713317,0.0227509889745724,-804.754632501581,0.0045609609513127,1.988661963124,0.0488295872989214,2.45000696903511,9.1600709465663,0.000280566705667795,-797.574194550243,0.00487334886183371,2.10031631844636,0.03765235470156,1.92557827004142,3.22709187938238,0.0557310149142726,2.34911759725323,6.55368223567757,0.00290543004612978
0.16,0.339608525088543,0.0248697513172807,553.114760095877,0.259210707458562,0.805754662280817,0.42184905193343,2.40607009994576,3.94056210855293,0.00997554064445707,558.723440291016,0.295859444976708,0.914751727327872,0.362016809178596,1.00000000006295,0.152763656076641,0.696548436565839,2.09526732927878,3.68634129910495,0.0225385134907266,548.284436030048,0.561500893646026,1.83201336828291,0.0692274199438202,2.37914586480691,7.83099957402445,0.000815822928117139,554.181784159923,0.611717520318014,2.00544342972641,0.0470127870127187,1.92381676915438,2.87080794360595,0.065101453213764,2.36947528338423,6.40073447433071,0.0058246423393327,-547.345347947304,0.00355913997979291,0.634040671289959,0.52716204214978,2.25775754355358,2.99636119739141,0.0310956841413952,-542.957942796493,0.00414374367550902,0.740077454599938,0.460587603926371,1.00000000006777,0.00672857468105088,0.934750710190995,2.01393948437768,3.47265063216885,0.0343830055020088,-549.405980904844,0.00792303964287059,1.44503723631433,0.150839095747041,2.21074416216173,5.22295825243792,0.00976283940376563,-544.188912745544,0.00859327482551698,1.57059813510942,0.118726004207666,1.67955995399563,1.12241610342092,0.248027199061817,2.33965088837602,4.70209602597586,0.038582649197046,-185.920606089709,-0.0250546028400561,-1.08627162670287,0.279355469464039,2.1205235111772,3.41709419713709,0.0284392744406798,-182.079761703355,-0.0249779609795651,-1.06623140512622,0.28829793064668,1.00000000000002,0.703065535195547,0.403288589363051,2.17715863659858,2.55074331073034,0.0514703094540169,-193.549820507966,-0.0429133556251666,-1.95988889654308,0.0521383092356498,2.40876286841875,8.17819272528605,0.000766128149146155,-186.266243073402,-0.04414413303136,-1.9563931615028,0.0525797384044336,1.75594231365951,2.34297717617659,0.16897535486727,2.26338613026779,5.47531207856936,0.00497593756925521,-793.969780628359,0.00235894505846024,0.960622707187611,0.33851643676359,2.35577382986236,4.25787258029671,0.00822667247348042,-788.712784094268,0.00252729270566171,1.01598967245389,0.311523929110374,1.00000000005691,0.457503854565407,0.49999365110682,2.17032195526084,3.41628244634906,0.0233694465454584,-801.211756457867,0.00461539251957312,1.98762924791611,0.0489451882943508,2.44893202346924,9.14821871205047,0.00027793135321622,-794.005303342385,0.00492827340260303,2.0981283192515,0.0378487100116941,1.93014667354115,3.25047670113999,0.0536807652004414,2.34760887465149,6.52731741644451,0.00299835375771015
0.17,0.326243929856567,0.0241137010244804,563.705929414793,0.272333236466671,0.813867049664226,0.417202609531882,2.40728880316032,3.95918300604812,0.00977870196526023,569.403914306875,0.310778940214693,0.923601573928995,0.357406111235557,1.00000000000009,0.156282442824181,0.693250907095076,2.09111877097186,3.65533492234729,0.0233395519601833,558.820187656539,0.587048073995297,1.84172036874127,0.0677843706705598,2.38098773403455,7.87093889126727,0.000780504242652062,564.768725846698,0.638787369025137,2.01367123393218,0.046129276635878,1.92959230244663,2.92421463597452,0.0619418086785259,2.36739433609811,6.38790856191257,0.00581118730377812,-549.69812833635,0.00360056338293468,0.646735843449022,0.518936810783383,2.27143377585379,2.98057213659464,0.0309803470523601,-545.387034888219,0.00417417616775385,0.751693415141851,0.453594447963002,1.00000000006767,0.00881411117001842,0.925346274235865,2.02509899887133,3.53750537901892,0.0323047469502749,-551.804382788928,0.00793999942653176,1.46040587397646,0.146576593917535,2.21077207956135,5.25265986267053,0.00928017693383186,-546.471756303225,0.00858636099454806,1.58093877976827,0.11634048442743,1.65993048327628,1.0480346679592,0.267617822527633,2.319545961855,4.68623647863227,0.036007983917777,-184.260536088024,-0.0250844283798734,-1.08128993293518,0.281556919400398,2.14745268185538,3.53202198455118,0.0243736444681389,-180.217480825865,-0.025179591797067,-1.06842782611442,0.287310192108992,1.000000000054,0.732055565800882,0.393785202366058,2.17517755582627,2.57782748878417,0.0502733500988648,-192.017419411416,-0.0434513423755904,-1.97403700349031,0.050488200596467,2.41788231223919,8.37693941148682,0.000635099413761542,-184.630487574878,-0.0448029560318069,-1.97774772664731,0.0500896783872819,1.78883445641425,2.52844187327373,0.142211989195003,2.27132823198907,5.57006143193718,0.00466951408567353,-791.62045767113,0.00236484318591968,0.95560624861792,0.341036190237972,2.36128126228083,4.27565818541327,0.00798969631129434,-786.270924665308,0.00254140654475955,1.01383337277049,0.312547888279919,1.00000000005705,0.462849233114557,0.497504209456129,2.16619527485397,3.40857417821679,0.0237306744539959,-798.849979963119,0.0046504305641186,1.98732494576344,0.048979299088623,2.44881731196334,9.16582974229422,0.000268643586112436,-791.636415052308,0.00496710316916848,2.09963048354292,0.0377139445345467,1.9366529233551,3.30539403964234,0.0505105496144504,2.34793286338357,6.52872992776233,0.00303008082265226
0.18,0.313444968270926,0.023463280988365,573.477984220097,0.285153110045776,0.821704965469525,0.412742492951808,2.40879702938342,3.98121826496639,0.00954941524132029,579.260055368064,0.325331222397899,0.932137578717434,0.352994528806637,1.00000000006281,0.158866284295471,0.69085679123971,2.0877835585519,3.63071739335092,0.0239957950254702,568.544698041424,0.611857207813747,1.85120938034614,0.0663980072235587,2.38279951960851,7.91020916691601,0.000747205074231176,574.534437355791,0.665165390119731,2.02228253286377,0.0452197738413482,1.93492315830036,2.97329268622869,0.0591052159489054,2.36574354927354,6.38188901922149,0.00576420032461605,-551.648473565288,0.00372935023232964,0.675104266748666,0.500801809776505,2.26940787261576,2.85478089406184,0.0350171009949597,-547.497845124356,0.00428488647446608,0.77733637020026,0.438372856075426,1.00000000006763,0.00769077358406621,0.930252427729187,2.02263406552038,3.51588462000533,0.0327270025858898,-554.049694949253,0.00804156560264196,1.49089747445516,0.138396358266647,2.21409668472245,5.3071420390425,0.00874317387429592,-548.624347585392,0.00867346972502549,1.60892748903156,0.110076473453689,1.67162386930464,1.0982002696732,0.257090185621166,2.31106427399034,4.66295757300943,0.0355325197981158,-182.327744123351,-0.0250525780362901,-1.07148401596406,0.285924458996474,2.16995968286072,3.64511748050226,0.0211999733853919,-178.043049008132,-0.025328791146101,-1.06648624158646,0.288183023838217,1.00000000000007,0.71753394205664,0.398504229413268,2.16461735488583,2.60909013333174,0.0495928354993992,-190.083090814494,-0.0437796106994626,-1.97407100350869,0.0504843390158226,2.42098423789572,8.47935116995058,0.000556353529397439,-182.650983208328,-0.0452627317885711,-1.98537220552402,0.0492253770136174,1.80875369103211,2.62413364114213,0.127273742680172,2.27684013434062,5.63470990213199,0.00441824648006524,-789.454645865936,0.00236566884394235,0.948704115692978,0.344522852025293,2.36425965931614,4.29503251338799,0.00780175176357172,-783.999270701081,0.00255030259753351,1.00986068517021,0.31444027133327,1.00000000005716,0.454634959347282,0.501340769287365,2.15933326814201,3.39735111429872,0.0243270232233497,-796.647023025612,0.00467209645682187,1.98142403687547,0.049644775545578,2.44733222690107,9.15656847686216,0.000263744300093311,-789.441088246407,0.00499410352846125,2.09603219597577,0.0380377570651631,1.94064871868827,3.33194302355488,0.0487386541786075,2.34731313617176,6.52296960078233,0.00304025808890861
0.19,0.301043538048374,0.0226765883873266,582.555395396542,0.29719918333264,0.827891726389512,0.4092422232957,2.41010342515062,4.00047134187615,0.00935427227382461,588.414559036705,0.33904464707315,0.938931841557441,0.34950811898441,1.00000000006274,0.160904901982016,0.688983750665843,2.08461318961455,3.60686982954033,0.0246440329769134,577.579650812209,0.635354065820051,1.85850819120878,0.0653477835823714,2.38425173290146,7.94359900425355,0.000718344157519926,583.608047772699,0.69017113488304,2.02876016905939,0.044545743732988,1.93963266786618,3.01693892424391,0.0566638641085696,2.36385182571839,6.37363043547973,0.00572142451211128,-554.410624897669,0.00370240870646551,0.677744012425841,0.499131983695304,2.29440512556229,2.97409508796462,0.0302120074117623,-549.97871496709,0.00430154767484341,0.788489972101578,0.431845921823731,1.00000000000002,0.00344880903962099,0.953260095196432,2.02259129615014,3.52070890916017,0.0327676259197033,-556.905977971916,0.00808495048401948,1.51734028396681,0.131594527530933,2.2276890933835,5.50519779227017,0.00714885768231996,-551.427748073942,0.00874501753689712,1.64283143538578,0.102853766829369,1.72494236533429,1.33504274133065,0.207649363701561,2.3060535947146,4.7290618549,0.0321300834525497,-181.23346221048,-0.0252511334843097,-1.07625524595518,0.28379388390065,2.1770939803572,3.66063249989402,0.0206039073136649,-176.937291875704,-0.0255583869889841,-1.07257313619983,0.285452250061422,1.00000000005411,0.713072542568378,0.399970603590897,2.16613459632886,2.6340136228313,0.0483188049022207,-189.0976111821,-0.0441579148420771,-1.98539387226942,0.0491958535005604,2.42446498786589,8.55739484365564,0.000514583199326324,-181.621912223055,-0.0456669773488671,-1.99819049847589,0.0478004087774683,1.82087306328003,2.69430438572201,0.118332324107445,2.27958200418395,5.67188679369328,0.00431932217025289,-788.242230614009,0.00238158628924514,0.950980826997281,0.343370245192206,2.36509227207504,4.2908470335763,0.00782124833045338,-782.773598615473,0.00256825080704143,1.01271170585159,0.313081322606822,1.00000000005719,0.450081417217566,0.503487944498437,2.15740790366844,3.39601253244832,0.0244620132833817,-795.421167651367,0.00469628380071611,1.98308690439618,0.0494564585612705,2.44682865015293,9.14629712744549,0.000265534273025039,-788.219715030537,0.00501954380223959,2.09791598142712,0.037867967675511,1.94088508928271,3.33039883561072,0.0486869238687651,2.34733197174047,6.52016779715714,0.00306536994343878
0.2,0.288781243982446,0.022008151412867,591.017082970059,0.308522501460474,0.832721209430161,0.406522315215703,2.41126273383315,4.01537298717312,0.00920440150366162,596.951010849524,0.352016159707355,0.944408239130719,0.346714095537302,1.00000000006268,0.162226502377268,0.687776838152065,2.08107294759548,3.5808348738069,0.0253755843717621,586.004273891433,0.657625317844374,1.86402574115532,0.0645630936277812,2.38538721666284,7.97072482238522,0.000694843282175288,592.068586688447,0.713890695884886,2.0335131195247,0.0440566488537301,1.94387044461551,3.05636245307181,0.0545120695512643,2.36177248404703,6.36181007469675,0.00569774698044954,-558.101410972353,0.00391084883048125,0.726393246216026,0.468896764820522,2.31476817478573,3.03276470218036,0.0278276269508349,-553.46391267165,0.00453319240024203,0.842560225131177,0.401022147201221,1.00000000006797,0.000769287880940743,0.9779152190808,2.02016822535336,3.49851897567033,0.0334928671296513,-560.724740947762,0.00827877441114937,1.57714179107268,0.117179004584843,2.23214573605467,5.63193596900646,0.00598762278024574,-555.036136253409,0.00890720521397262,1.69716940149295,0.0920768999905107,1.76925553412755,1.5600458477609,0.168896435236574,2.27595997716372,4.60854157318484,0.0316161503469206,-180.418059028395,-0.0253224524951451,-1.07504957001707,0.284331385504202,2.18463695622452,3.69790775762968,0.0196960248769333,-176.030324216181,-0.0256944844223728,-1.07418346295452,0.284732707044705,1.00000000005407,0.682163333303778,0.410350221586608,2.16201500481342,2.65469636399631,0.0476974609510701,-188.331595090012,-0.0443473631269967,-1.98614891298642,0.0491110016793694,2.42881346410113,8.62639401043231,0.000491689518632672,-180.840136913164,-0.0459416579477019,-2.00378179964515,0.0471900306756074,1.82947297334994,2.72189443822114,0.113009075063427,2.28436658144146,5.72986068806878,0.00415034133839503,-787.241853762021,0.00238372936487715,0.948517702520575,0.344617356618367,2.36573585497132,4.28832770671233,0.00783327243930949,-781.75123191974,0.00257305428879721,1.01118232905532,0.313809773866669,1.00000000005724,0.438956950932284,0.508800634932258,2.15537257491919,3.39442033933827,0.024607269004656,-794.416302164854,0.00470574573914809,1.97997755162955,0.0498090632318864,2.44661045898463,9.14105796313936,0.000266408954145566,-787.218553860902,0.00503111253638031,2.09572409809263,0.03806561344816,1.94212469949596,3.33466406576013,0.0482155764489194,2.34740749629412,6.51874936392014,0.00308511890397517
